equity_curve,predicted,actual
1.454624997369824e-62,buy,buy
1.4400627421572798e-62,buy,buy
1.425646269725355e-62,buy,buy
1.4113741206421955e-62,buy,buy
1.397244850086324e-62,buy,buy
1.3832570277003754e-62,buy,buy
1.3694092374462957e-62,buy,buy
1.3557000774619932e-62,buy,buy
1.342128159919421e-62,buy,buy
1.328692110884083e-62,buy,buy
1.3153905701759463e-62,buy,buy
1.3022221912317432e-62,buy,buy
1.2891856409686556e-62,buy,buy
1.2762795996493615e-62,buy,buy
1.263502760748433e-62,buy,buy
1.250853830820072e-62,buy,buy
1.2383315293671707e-62,buy,buy
1.2259345887116815e-62,buy,buy
1.2136617538662852e-62,buy,buy
1.2015117824073445e-62,buy,buy
1.1894834443491292e-62,buy,buy
1.1775755220192997e-62,buy,buy
1.1657868099356378e-62,buy,buy
1.1541161146840118e-62,buy,buy
1.1425622547975618e-62,buy,buy
1.1311240606370966e-62,buy,buy
1.1198003742726866e-62,buy,buy
1.1085900493664416e-62,buy,buy
1.097491951056464e-62,buy,buy
1.086504955841962e-62,buy,buy
1.075627951469513e-62,buy,buy
1.0648598368204678e-62,buy,buy
1.0541995217994787e-62,buy,buy
1.0436459272241456e-62,buy,buy
1.033197984715767e-62,buy,buy
1.0228546365911835e-62,buy,buy
1.0126148357557052e-62,buy,buy
1.0024775455971104e-62,buy,buy
9.92441739880705e-63,buy,buy
9.825064026454341e-63,buy,buy
9.726705281010314e-63,buy,buy
9.629331205262004e-63,buy,buy
9.532931941678132e-63,buy,buy
9.437497731411197e-63,buy,buy
9.343018913309547e-63,buy,buy
9.249485922939347e-63,buy,buy
9.156889291616344e-63,buy,buy
9.065219645447304e-63,buy,buy
8.974467704381073e-63,buy,buy
8.884624281269111e-63,buy,buy
8.795680280935453e-63,buy,buy
8.707626699255967e-63,buy,buy
8.620454622246836e-63,buy,buy
8.534155225162159e-63,buy,buy
8.448719771600595e-63,buy,buy
8.364139612620942e-63,buy,buy
8.280406185866574e-63,buy,buy
8.197511014698646e-63,buy,buy
8.115445707337965e-63,buy,buy
8.034201956015467e-63,buy,buy
7.95377153613119e-63,buy,buy
7.874146305421666e-63,buy,buy
7.795318203135651e-63,buy,buy
7.717279249218105e-63,buy,buy
7.640021543502345e-63,buy,buy
7.563537264910278e-63,buy,buy
7.487818670660649e-63,buy,buy
7.412858095485209e-63,buy,buy
7.338647950852733e-63,buy,buy
7.265180724200802e-63,buy,buy
7.192448978175286e-63,buy,buy
7.120445349877426e-63,buy,buy
7.049162550118467e-63,buy,buy
6.978593362681743e-63,buy,buy
6.908730643592156e-63,buy,buy
6.839567320392963e-63,buy,buy
6.771096391429808e-63,buy,buy
6.703310925141915e-63,buy,buy
6.636204059360387e-63,buy,buy
6.569769000613518e-63,buy,buy
6.50399902343907e-63,buy,buy
6.438887469703424e-63,buy,buy
6.374427747927561e-63,buy,buy
6.310613332619774e-63,buy,buy
6.247437763615078e-63,buy,buy
6.184894645421214e-63,buy,buy
6.122977646571219e-63,buy,buy
6.061680498982461e-63,buy,buy
6.000996997322106e-63,buy,buy
5.940920998378924e-63,buy,buy
5.881446420441389e-63,buy,buy
5.822567242682011e-63,buy,buy
5.764277504547819e-63,buy,buy
5.706571305156959e-63,buy,buy
5.649442802701318e-63,buy,buy
5.592886213855146e-63,buy,buy
5.536895813189584e-63,buy,buy
5.481465932593056e-63,buy,buy
5.426590960697469e-63,buy,buy
5.372265342310154e-63,buy,buy
5.31848357785149e-63,buy,buy
5.265240222798168e-63,buy,buy
5.212529887132015e-63,buy,buy
5.160347234794347e-63,buy,buy
5.108686983145779e-63,buy,buy
5.057543902431446e-63,buy,buy
5.006912815251573e-63,buy,buy
4.956788596037351e-63,buy,buy
4.907166170532056e-63,buy,buy
4.858040515277361e-63,buy,buy
4.809406657104798e-63,buy,buy
4.7612596726323017e-63,buy,buy
4.713594687765801e-63,buy,buy
4.6664068772057936e-63,buy,buy
4.6196914639588657e-63,buy,buy
4.573443718854099e-63,buy,buy
4.5276589600643196e-63,buy,buy
4.482332552632139e-63,buy,buy
4.4374599080007413e-63,buy,buy
4.393036483549366e-63,buy,buy
4.349057782133444e-63,buy,buy
4.3055193516293325e-63,buy,buy
4.262416784483613e-63,buy,buy
4.219745717266897e-63,buy,buy
4.177501830232101e-63,buy,buy
4.135680846877142e-63,buy,buy
4.094278533512012e-63,buy,buy
4.0532906988301877e-63,buy,buy
4.0127131934843265e-63,buy,buy
3.972541909666215e-63,buy,buy
3.932772780690921e-63,buy,buy
3.8934017805851056e-63,buy,buy
3.8544249236794626e-63,buy,buy
3.815838264205233e-63,buy,buy
3.7776378958947595e-63,buy,buy
3.7398199515860435e-63,buy,buy
3.702380602831256e-63,buy,buy
3.66531605950917e-63,buy,buy
3.6286225694414757e-63,buy,buy
3.5922964180129294e-63,buy,buy
3.5563339277953127e-63,buy,buy
3.520731458175152e-63,buy,buy
3.4854854049851664e-63,buy,buy
3.450592200139404e-63,buy,buy
3.4160483112720316e-63,buy,buy
3.3818502413797423e-63,buy,buy
3.347994528467739e-63,buy,buy
3.314477745199265e-63,buy,buy
3.281296498548642e-63,buy,buy
3.248447429457782e-63,buy,buy
3.215927212496138e-63,buy,buy
3.183732555524057e-63,buy,buy
3.151860199359508e-63,buy,buy
3.1203069174481396e-63,buy,buy
3.0890695155366456e-63,buy,buy
3.0581448313494e-63,buy,buy
3.0275297342683265e-63,buy,buy
2.997221125015977e-63,buy,buy
2.9672159353417786e-63,buy,buy
2.937511127711424e-63,buy,buy
2.9081036949993715e-63,buy,buy
2.878990660184422e-63,buy,buy
2.850169076048344e-63,buy,buy
2.821636024877517e-63,buy,buy
2.79338861816756e-63,buy,buy
2.7654239963309187e-63,buy,buy
2.7377393284073777e-63,buy,buy
2.710331811777473e-63,buy,buy
2.6831986718787736e-63,buy,buy
2.656337161924999e-63,buy,buy
2.6297445626279564e-63,buy,buy
2.603418181922254e-63,buy,buy
2.577355354692776e-63,buy,buy
2.5515534425048803e-63,buy,buy
2.5260098333373034e-63,buy,buy
2.5007219413177343e-63,buy,buy
2.4756872064610364e-63,buy,buy
2.4509030944100934e-63,buy,buy
2.4263670961792447e-63,buy,buy
2.402076727900293e-63,buy,buy
2.378029530571053e-63,buy,buy
2.3542230698064174e-63,buy,buy
2.3306549355919162e-63,buy,buy
2.3073227420397407e-63,buy,buy
2.2842241271472127e-63,buy,buy
2.2613567525576697e-63,buy,buy
2.2387183033237447e-63,buy,buy
2.216306487673016e-63,buy,buy
2.1941190367760019e-63,buy,buy
2.17215370451648e-63,buy,buy
2.1504082672641045e-63,buy,buy
2.1288805236492987e-63,buy,buy
2.107568294340404e-63,buy,buy
2.0864694218230572e-63,buy,buy
2.0655817701817783e-63,buy,buy
2.0449032248837432e-63,buy,buy
2.0244316925647224e-63,buy,buy
2.004165100817162e-63,buy,buy
1.9841013979803861e-63,buy,buy
1.9642385529329003e-63,buy,buy
1.9445745548867734e-63,buy,buy
1.9251074131840782e-63,buy,buy
1.90583515709537e-63,buy,buy
1.886755835620183e-63,buy,buy
1.8678675172895218e-63,buy,buy
1.8491682899703338e-63,buy,buy
1.8306562606719359e-63,buy,buy
1.8123295553543804e-63,buy,buy
1.794186318738739e-63,buy,buy
1.7762247141192865e-63,buy,buy
1.7584429231775642e-63,buy,buy
1.7408391457983047e-63,buy,buy
1.7234115998872005e-63,buy,buy
1.706158521190495e-63,buy,buy
1.6890781631163814e-63,buy,buy
1.672168796558189e-63,buy,buy
1.6554287097193384e-63,buy,buy
1.638856207940052e-63,buy,buy
1.6224496135257956e-63,buy,buy
1.60620726557744e-63,buy,buy
1.5901275198231225e-63,buy,buy
1.5742087484517907e-63,buy,buy
1.5584493399484135e-63,buy,buy
1.542847698930842e-63,buy,buy
1.527402245988302e-63,buy,buy
1.5121114175215065e-63,buy,buy
1.4969736655843645e-63,buy,buy
1.4819874577272783e-63,buy,buy
1.4671512768420083e-63,buy,buy
1.452463621008089e-63,buy,buy
1.4379230033407862e-63,buy,buy
1.4235279518405726e-63,buy,buy
1.4092770092441127e-63,buy,buy
1.395168732876739e-63,buy,buy
1.3812016945064037e-63,buy,buy
1.367374480199095e-63,buy,buy
1.3536856901756984e-63,buy,buy
1.3401339386702924e-63,buy,buy
1.3267178537898622e-63,buy,buy
1.3134360773754182e-63,buy,buy
1.3002872648645047e-63,buy,buy
1.2872700851550844e-63,buy,buy
1.2743832204707866e-63,buy,buy
1.2616253662275038e-63,buy,buy
1.248995230901324e-63,buy,buy
1.2364915358977852e-63,buy,buy
1.2241130154224377e-63,buy,buy
1.2118584163527047e-63,buy,buy
1.1997264981110225e-63,buy,buy
1.1877160325392535e-63,buy,buy
1.175825803774355e-63,buy,buy
1.1640546081252925e-63,buy,buy
1.1524012539511864e-63,buy,buy
1.1408645615406773e-63,buy,buy
1.1294433629925e-63,buy,buy
1.1181365020972519e-63,buy,buy
1.1069428342203468e-63,buy,buy
1.0958612261861385e-63,buy,buy
1.0848905561632053e-63,buy,buy
1.0740297135507839e-63,buy,buy
1.0632775988663378e-63,buy,buy
1.052633123634254e-63,buy,buy
1.0420952102756521e-63,buy,buy
1.0316627919992969e-63,buy,buy
1.0213348126936035e-63,buy,buy
1.0111102268197235e-63,buy,buy
1.0009879993057006e-63,buy,buy
9.909671054416871e-64,buy,buy
9.810465307762092e-64,buy,buy
9.71225271013469e-64,buy,buy
9.615023319116772e-64,buy,buy
9.518767291824025e-64,buy,buy
9.423474883909272e-64,buy,buy
9.329136448576032e-64,buy,buy
9.235742435601929e-64,buy,buy
9.143283390371891e-64,buy,buy
9.051749952921028e-64,buy,buy
8.961132856987086e-64,buy,buy
8.871422929072389e-64,buy,buy
8.782611087515177e-64,buy,buy
8.69468834157023e-64,buy,buy
8.607645790498705e-64,buy,buy
8.521474622667085e-64,buy,buy
8.43616611465514e-64,buy,buy
8.35171163037283e-64,buy,buy
8.268102620186032e-64,buy,buy
8.185330620051043e-64,buy,buy
8.10338725065772e-64,buy,buy
8.022264216581224e-64,buy,buy
7.941953305442237e-64,buy,buy
7.862446387075595e-64,buy,buy
7.783735412707242e-64,buy,buy
7.705812414139424e-64,buy,buy
7.628669502944036e-64,buy,buy
7.552298869664055e-64,buy,buy
7.476692783022951e-64,buy,buy
7.40184358914203e-64,buy,buy
7.327743710765598e-64,buy,buy
7.254385646493893e-64,buy,buy
7.181761970023686e-64,buy,buy
7.109865329396493e-64,buy,buy
7.038688446254308e-64,buy,buy
6.968224115102791e-64,buy,buy
6.898465202581824e-64,buy,buy
6.829404646743382e-64,buy,buy
6.76103545633662e-64,buy,buy
6.693350710100129e-64,buy,buy
6.626343556061265e-64,buy,buy
6.560007210842504e-64,buy,buy
6.494334958974739e-64,buy,buy
6.429320152217438e-64,buy,buy
6.364956208885629e-64,buy,buy
6.301236613183606e-64,buy,buy
6.238154914545315e-64,buy,buy
6.175704726981337e-64,buy,buy
6.113879728432412e-64,buy,buy
6.0526736601294364e-64,buy,buy
5.9920803259598596e-64,buy,buy
5.9320935918404344e-64,buy,buy
5.872707385096239e-64,buy,buy
5.8139156938459184e-64,buy,buy
5.7557125663930796e-64,buy,buy
5.6980921106237804e-64,buy,buy
5.6410484934100495e-64,buy,buy
5.584575940019376e-64,buy,buy
5.528668733530114e-64,buy,buy
5.473321214252738e-64,buy,buy
5.4185277791568905e-64,buy,buy
5.364282881304168e-64,buy,buy
5.310581029286583e-64,buy,buy
5.2574167866706524e-64,buy,buy
5.2047847714470424e-64,buy,buy
5.1526796554857316e-64,buy,buy
5.101096163996625e-64,buy,buy
5.050029074995566e-64,buy,buy
4.9994732187756986e-64,buy,buy
4.949423477384115e-64,buy,buy
4.899874784103752e-64,buy,buy
4.850822122940465e-64,buy,buy
4.8022605281152416e-64,buy,buy
4.754185083561498e-64,buy,buy
4.706590922427409e-64,buy,buy
4.6594732265832154e-64,buy,buy
4.612827226133471e-64,buy,buy
4.566648198934167e-64,buy,buy
4.5209314701146924e-64,buy,buy
4.47567241160458e-64,buy,buy
4.430866441664989e-64,buy,buy
4.386509024424882e-64,buy,buy
4.342595669421837e-64,buy,buy
4.299121931147468e-64,buy,buy
4.256083408597385e-64,buy,buy
4.213475744825666e-64,buy,buy
4.171294626503789e-64,buy,buy
4.129535783483976e-64,buy,buy
4.0881949883669106e-64,buy,buy
4.047268056073785e-64,buy,buy
4.006750843422626e-64,buy,buy
3.9666392487088694e-64,buy,buy
3.926929211290127e-64,buy,buy
3.887616711175114e-64,buy,buy
3.8486977686166896e-64,buy,buy
3.810168443708975e-64,buy,buy
3.772024835988499e-64,buy,buy
3.734263084039344e-64,buy,buy
3.6968793651022366e-64,buy,buy
3.65986989468756e-64,buy,buy
3.623230926192233e-64,buy,buy
3.58695875052043e-64,buy,buy
3.5510496957080936e-64,buy,buy
3.5155001265512105e-64,buy,buy
3.480306444237806e-64,buy,buy
3.4454650859836214e-64,buy,buy
3.4109725246714444e-64,buy,buy
3.376825268494041e-64,buy,buy
3.343019860600671e-64,buy,buy
3.309552878747139e-64,buy,buy
3.2764209349493426e-64,buy,buy
3.2436206751403016e-64,buy,buy
3.21114877883061e-64,buy,buy
3.17900195877229e-64,buy,buy
3.1471769606260147e-64,buy,buy
3.115670562631657e-64,buy,buy
3.0844795752821396e-64,buy,buy
3.053600841000551e-64,buy,buy
3.0230312338204923e-64,buy,buy
2.9927676590696216e-64,buy,buy
2.9628070530563726e-64,buy,buy
2.9331463827598042e-64,buy,buy
2.9037826455225565e-64,buy,buy
2.8747128687468823e-64,buy,buy
2.8459341095937187e-64,buy,buy
2.8174434546847738e-64,buy,buy
2.789238019807594e-64,buy,buy
2.7613149496235862e-64,buy,buy
2.7336714173789598e-64,buy,buy
2.706304624618565e-64,buy,buy
2.6792118009025946e-64,buy,buy
2.6523902035261235e-64,buy,buy
2.6258371172414528e-64,buy,buy
2.5995498539832373e-64,buy,buy
2.5735257525963616e-64,buy,buy
2.5477621785665422e-64,buy,buy
2.522256523753626e-64,buy,buy
2.497006206127559e-64,buy,buy
2.4720086695069977e-64,buy,buy
2.447261383300537e-64,buy,buy
2.4227618422505315e-64,buy,buy
2.398507566179476e-64,buy,buy
2.3744960997389305e-64,buy,buy
2.3507250121609557e-64,buy,buy
2.3271918970120374e-64,buy,buy
2.303894371949474e-64,buy,buy
2.2808300784802047e-64,buy,buy
2.257996681722049e-64,buy,buy
2.2353918701673397e-64,buy,buy
2.2130133554489188e-64,buy,buy
2.1908588721084796e-64,buy,buy
2.168926177367225e-64,buy,buy
2.147213050898823e-64,buy,buy
2.125717294604636e-64,buy,buy
2.104436732391197e-64,buy,buy
2.0833692099499184e-64,buy,buy
2.062512594539002e-64,buy,buy
2.041864774767534e-64,buy,buy
2.021423660381742e-64,buy,buy
2.0011871820533892e-64,buy,buy
1.9811532911702913e-64,buy,buy
1.9613199596289256e-64,buy,buy
1.9416851796291205e-64,buy,buy
1.9222469634707978e-64,buy,buy
1.9030033433527506e-64,buy,buy
1.8839523711734362e-64,buy,buy
1.8650921183337618e-64,buy,buy
1.8464206755418462e-64,buy,buy
1.827936152619735e-64,buy,buy
1.8096366783120502e-64,buy,buy
1.7915204000965582e-64,buy,buy
1.7735854839966303e-64,buy,buy
1.7558301143955835e-64,buy,buy
1.738252493852879e-64,buy,buy
1.7208508429221604e-64,buy,buy
1.7036233999711142e-64,buy,buy
1.686568421003133e-64,buy,buy
1.6696841794807655e-64,buy,buy
1.652968966150931e-64,buy,buy
1.636421088871887e-64,buy,buy
1.6200388724419273e-64,buy,buy
1.6038206584297945e-64,buy,buy
1.587764805006792e-64,buy,buy
1.5718696867805746e-64,buy,buy
1.5561336946306053e-64,buy,buy
1.5405552355452572e-64,buy,buy
1.525132732460548e-64,buy,buy
1.5098646241004874e-64,buy,buy
1.4947493648190235e-64,buy,buy
1.4797854244435723e-64,buy,buy
1.4649712881201114e-64,buy,buy
1.4503054561598271e-64,buy,buy
1.4357864438872946e-64,buy,buy
1.4214127814901795e-64,buy,buy
1.407183013870443e-64,buy,buy
1.3930957004970369e-64,buy,buy
1.379149415260074e-64,buy,buy
1.3653427463264571e-64,buy,buy
1.3516742959969547e-64,buy,buy
1.3381426805647062e-64,buy,buy
1.3247465301751449e-64,buy,buy
1.3114844886873219e-64,buy,buy
1.2983552135366197e-64,buy,buy
1.285357375598839e-64,buy,buy
1.272489659055647e-64,buy,buy
1.259750761261372e-64,buy,buy
1.2471393926111321e-64,buy,buy
1.234654276410284e-64,buy,buy
1.2222941487451777e-64,buy,buy
1.2100577583552074e-64,buy,buy
1.19794386650614e-64,buy,buy
1.1859512468647155e-64,buy,buy
1.174078685374499e-64,buy,buy
1.1623249801329789e-64,buy,buy
1.1506889412698927e-64,buy,buy
1.139169390826773e-64,buy,buy
1.127765162637698e-64,buy,buy
1.1164751022112365e-64,buy,buy
1.1052980666135744e-64,buy,buy
1.0942329243528117e-64,buy,buy
1.0832785552644169e-64,buy,buy
1.0724338503978292e-64,buy,buy
1.061697711904195e-64,buy,buy
1.051069052925229e-64,buy,buy
1.0405467974831874e-64,buy,buy
1.0301298803719429e-64,buy,buy
1.0198172470491497e-64,buy,buy
1.0096078535294889e-64,buy,buy
9.995006662789816e-65,buy,buy
9.894946621103607e-65,buy,buy
9.795888280794898e-65,buy,buy
9.697821613828195e-65,buy,buy
9.600736692558697e-65,buy,buy
9.504623688727283e-65,buy,buy
9.409472872465563e-65,buy,buy
9.315274611310892e-65,buy,buy
9.222019369231236e-65,buy,buy
9.129697705659803e-65,buy,buy
9.03830027453935e-65,buy,buy
8.947817823376035e-65,buy,buy
8.858241192302765e-65,buy,buy
8.769561313151898e-65,buy,buy
8.68176920853725e-65,buy,buy
8.594855990945277e-65,buy,buy
8.508812861835355e-65,buy,buy
8.423631110749084e-65,buy,buy
8.339302114428482e-65,buy,buy
8.255817335943032e-65,buy,buy
8.173168323825455e-65,buy,buy
8.091346711216134e-65,buy,buy
8.010344215016109e-65,buy,buy
7.93015263504855e-65,buy,buy
7.850763853228622e-65,buy,buy
7.772169832741659e-65,buy,buy
7.694362617229572e-65,buy,buy
7.617334329985398e-65,buy,buy
7.541077173155911e-65,buy,buy
7.4655834269522154e-65,buy,buy
7.390845448868246e-65,buy,buy
7.31685567290709e-65,buy,buy
7.24360660881505e-65,buy,buy
7.171090841323382e-65,buy,buy
7.099301029397621e-65,buy,buy
7.0282299054944185e-65,buy,buy
6.957870274825824e-65,buy,buy
6.888215014630932e-65,buy,buy
6.8192570734548164e-65,buy,buy
6.7509894704346895e-65,buy,buy
6.6834052945932e-65,buy,buy
6.616497704138811e-65,buy,buy
6.550259925773184e-65,buy,buy
6.484685254005489e-65,buy,buy
6.419767050473584e-65,buy,buy
6.355498743271992e-65,buy,buy
6.2918738262866e-65,buy,buy
6.228885858536024e-65,buy,buy
6.166528463519562e-65,buy,buy
6.104795328571682e-65,buy,buy
6.043680204222965e-65,buy,buy
5.983176903567448e-65,buy,buy
5.923279301636304e-65,buy,buy
5.863981334777785e-65,buy,buy
5.805277000043381e-65,buy,buy
5.747160354580116e-65,buy,buy
5.689625515028933e-65,buy,buy
5.632666656929102e-65,buy,buy
5.576278014128585e-65,buy,buy
5.520453878200309e-65,buy,buy
5.465188597864284e-65,buy,buy
5.410476578415499e-65,buy,buy
5.356312281157552e-65,buy,buy
5.302690222841947e-65,buy,buy
5.249604975113005e-65,buy,buy
5.197051163958334e-65,buy,buy
5.1450234691647935e-65,buy,buy
5.093516623779914e-65,buy,buy
5.042525413578704e-65,buy,buy
4.992044676535791e-65,buy,buy
4.942069302302857e-65,buy,buy
4.8925942316912955e-65,buy,buy
4.843614456160051e-65,buy,buy
4.795125017308589e-65,buy,buy
4.747121006374938e-65,buy,buy
4.699597563738755e-65,buy,buy
4.652549878429374e-65,buy,buy
4.6059731876387676e-65,buy,buy
4.559862776239396e-65,buy,buy
4.514213976306875e-65,buy,buy
4.469022166647425e-65,buy,buy
4.4242827723300515e-65,buy,buy
4.379991264223407e-65,buy,buy
4.336143158537293e-65,buy,buy
4.292734016368746e-65,buy,buy
4.2497594432526765e-65,buy,buy
4.207215088716996e-65,buy,buy
4.165096645842205e-65,buy,buy
4.1233998508253885e-65,buy,buy
4.082120482548576e-65,buy,buy
4.04125436215142e-65,buy,buy
4.000797352608159e-65,buy,buy
3.960745358308807e-65,buy,buy
3.921094324644541e-65,buy,buy
3.881840237597242e-65,buy,buy
3.8429791233331356e-65,buy,buy
3.80450704780051e-65,buy,buy
3.7664201163314577e-65,buy,buy
3.7287144732476033e-65,buy,buy
3.691386301469778e-65,buy,buy
3.654431822131605e-65,buy,buy
3.61784729419695e-65,buy,buy
3.5816290140812024e-65,buy,buy
3.5457733152763485e-65,buy,buy
3.5102765679797972e-65,buy,buy
3.4751351787269216e-65,buy,buy
3.440345590027281e-65,buy,buy
3.405904280004481e-65,buy,buy
3.371807762039643e-65,buy,buy
3.338052584418441e-65,buy,buy
3.3046353299816705e-65,buy,buy
3.271552615779318e-65,buy,buy
3.238801092728093e-65,buy,buy
3.206377445272389e-65,buy,buy
3.1742783910486347e-65,buy,buy
3.1425006805530116e-65,buy,buy
3.111041096812493e-65,buy,buy
3.07989645505918e-65,buy,buy
3.0490636024078934e-65,buy,buy
3.0185394175369973e-65,buy,buy
2.9883208103724163e-65,buy,buy
2.9584047217748154e-65,buy,buy
2.9287881232299136e-65,buy,buy
2.8994680165418944e-65,buy,buy
2.8704414335298897e-65,buy,buy
2.8417054357274976e-65,buy,buy
2.8132571140853135e-65,buy,buy
2.7850935886764342e-65,buy,buy
2.7572120084049137e-65,buy,buy
2.729609550717136e-65,buy,buy
2.7022834213160784e-65,buy,buy
2.6752308538784327e-65,buy,buy
2.648449109774563e-65,buy,buy
2.6219354777912627e-65,buy,buy
2.595687273857288e-65,buy,buy
2.5697018407716405e-65,buy,buy
2.54397654793457e-65,buy,buy
2.5185087910812675e-65,buy,buy
2.4932959920182264e-65,buy,buy
2.468335598362244e-65,buy,buy
2.4436250832820327e-65,buy,buy
2.419161945242421e-65,buy,buy
2.3949437077511132e-65,buy,buy
2.3709679191079857e-65,buy,buy
2.347232152156892e-65,buy,buy
2.323734004039953e-65,buy,buy
2.300471095954307e-65,buy,buy
2.277441072911295e-65,buy,buy
2.254641603498057e-65,buy,buy
2.232070379641513e-65,buy,buy
2.2097251163747107e-65,buy,buy
2.1876035516055082e-65,buy,buy
2.1657034458875748e-65,buy,buy
2.144022582193684e-65,buy,buy
2.122558765691275e-65,buy,buy
2.1013098235202633e-65,buy,buy
2.0802736045730726e-65,buy,buy
2.059447979276871e-65,buy,buy
2.038830839377986e-65,buy,buy
2.0184200977284806e-65,buy,buy
1.9982136880748606e-65,buy,buy
1.9782095648489023e-65,buy,buy
1.958405702960571e-65,buy,buy
1.9388000975930156e-65,buy,buy
1.9193907639996116e-65,buy,buy
1.900175737303039e-65,buy,buy
1.8811530722963713e-65,buy,buy
1.8623208432461531e-65,buy,buy
1.8436771436974533e-65,buy,buy
1.8252200862808666e-65,buy,buy
1.8069478025214487e-65,buy,buy
1.7888584426495631e-65,buy,buy
1.770950175413623e-65,buy,buy
1.7532211878947068e-65,buy,buy
1.7356696853230294e-65,buy,buy
1.7182938908962516e-65,buy,buy
1.7010920455996074e-65,buy,buy
1.6840624080278336e-65,buy,buy
1.6672032542088797e-65,buy,buy
1.650512877429385e-65,buy,buy
1.6339895880619007e-65,buy,buy
1.6176317133938441e-65,buy,buy
1.6014375974581633e-65,buy,buy
1.5854056008656968e-65,buy,buy
1.5695341006392136e-65,buy,buy
1.5538214900491122e-65,buy,buy
1.538266178450766e-65,buy,buy
1.5228665911234969e-65,buy,buy
1.5076211691111597e-65,buy,buy
1.4925283690643243e-65,buy,buy
1.4775866630840363e-65,buy,buy
1.462794538567142e-65,buy,buy
1.4481504980531628e-65,buy,buy
1.4336530590727012e-65,buy,buy
1.4193007539973652e-65,buy,buy
1.4050921298911953e-65,buy,buy
1.391025748363578e-65,buy,buy
1.377100185423633e-65,buy,buy
1.3633140313360566e-65,buy,buy
1.3496658904784093e-65,buy,buy
1.3361543811998322e-65,buy,buy
1.3227781356811774e-65,buy,buy
1.3095357997965387e-65,buy,buy
1.2964260329761682e-65,buy,buy
1.2834475080707658e-65,buy,buy
1.270598911217127e-65,buy,buy
1.2578789417051356e-65,buy,buy
1.2452863118460885e-65,buy,buy
1.2328197468423384e-65,buy,buy
1.2204779846582405e-65,buy,buy
1.208259775892393e-65,buy,buy
1.1961638836511549e-65,buy,buy
1.1841890834234315e-65,buy,buy
1.1723341629567123e-65,buy,buy
1.16059792213435e-65,buy,buy
1.1489791728540692e-65,buy,buy
1.1374767389076896e-65,buy,buy
1.1260894558620546e-65,buy,buy
1.1148161709411512e-65,buy,buy
1.1036557429094108e-65,buy,buy
1.0926070419561775e-65,buy,buy
1.081668949581333e-65,buy,buy
1.0708403584820675e-65,buy,buy
1.0601201724407824e-65,buy,buy
1.0495073062141173e-65,buy,buy
1.0390006854230859e-65,buy,buy
1.0285992464443133e-65,buy,buy
1.0183019363023614e-65,buy,buy
1.0081077125631327e-65,buy,buy
9.9801554322834e-66,buy,buy
9.880244066310344e-66,buy,buy
9.781332913321779e-66,buy,buy
9.683411960182517e-66,buy,buy
9.586471293998894e-66,buy,buy
9.490501101115257e-66,buy,buy
9.395491666120489e-66,buy,buy
9.301433370864481e-66,buy,buy
9.208316693484457e-66,buy,buy
9.116132207441034e-66,buy,buy
9.024870580563945e-66,buy,buy
8.934522574107308e-66,buy,buy
8.845079041814352e-66,buy,buy
8.756530928991511e-66,buy,buy
8.668869271591785e-66,buy,buy
8.582085195307272e-66,buy,buy
8.496169914670795e-66,buy,buy
8.411114732166516e-66,buy,buy
8.326911037349452e-66,buy,buy
8.243550305973814e-66,buy,buy
8.161024099130059e-66,buy,buy
8.079324062390595e-66,buy,buy
7.998441924964032e-66,buy,buy
7.918369498857891e-66,buy,buy
7.839098678049717e-66,buy,buy
7.760621437666465e-66,buy,buy
7.682929833172122e-66,buy,buy
7.606015999563447e-66,buy,buy
7.52987215057377e-66,buy,buy
7.454490577884759e-66,buy,buy
7.379863650346083e-66,buy,buy
7.305983813202878e-66,buy,buy
7.232843587330952e-66,buy,buy
7.16043556847965e-66,buy,buy
7.088752426522294e-66,buy,buy
7.017786904714123e-66,buy,buy
6.947531818957669e-66,buy,buy
6.877980057075488e-66,buy,buy
6.809124578090166e-66,buy,buy
6.740958411511532e-66,buy,buy
6.673474656631015e-66,buy,buy
6.606666481823058e-66,buy,buy
6.540527123853529e-66,buy,buy
6.475049887195049e-66,buy,buy
6.41022814334919e-66,buy,buy
6.346055330175437e-66,buy,buy
6.282524951226884e-66,buy,buy
6.219630575092577e-66,buy,buy
6.157365834746433e-66,buy,buy
6.095724426902689e-66,buy,buy
6.034700111377793e-66,buy,buy
5.974286710458689e-66,buy,buy
5.914478108277427e-66,buy,buy
5.855268250192027e-66,buy,buy
5.79665114217355e-66,buy,buy
5.738620850199296e-66,buy,buy
5.681171499652089e-66,buy,buy
5.624297274725558e-66,buy,buy
5.567992417835389e-66,buy,buy
5.512251229036462e-66,buy,buy
5.457068065445824e-66,buy,buy
5.402437340671441e-66,buy,buy
5.348353524246667e-66,buy,buy
5.294811141070373e-66,buy,buy
5.241804770852685e-66,buy,buy
5.189329047566264e-66,buy,buy
5.13737865890309e-66,buy,buy
5.085948345736676e-66,buy,buy
5.035032901589661e-66,buy,buy
4.984627172106748e-66,buy,buy
4.934726054532907e-66,buy,buy
4.8853244971968e-66,buy,buy
4.836417498999389e-66,buy,buy
4.788000108907653e-66,buy,buy
4.7400674254533784e-66,buy,buy
4.6926145962369624e-66,buy,buy
4.6456368174361904e-66,buy,buy
4.599129333319926e-66,buy,buy
4.5530874357666725e-66,buy,buy
